> -L"dykes_parana"
-48.720181215	-26.957661953
-48.706856233	-26.970986934
> -L"dykes_parana"
-48.681158054	-26.879615632
-48.636424187	-26.926253067
-48.595497458	-26.967179797
-48.56123322	-26.990022622
> -L"dykes_parana"
-48.553618944	-27.00239582
-48.497463665	-27.040467196
> -L"dykes_parana"
-49.762075806	-25.580275258
-49.725907998	-25.598359161
