> -L"dykes_equamp"
-39.4612444811	-4.54100592961
-39.4600221543	-4.54101917198
-39.4588361886	-4.54102709816
-39.4576820871	-4.5410297372
-39.4565436088	-4.54102703847
-39.4554308161	-4.54101893541
-39.4543411217	-4.5410054089
-39.453272522	-4.54098643376
-39.452222848	-4.54096196814
-39.4511910455	-4.54093198406
-39.4501758047	-4.54089644334
-39.449176045	-4.540855308
-39.4488502617	-4.54083975111
-39.4485212714	-4.54082179224
-39.4481889213	-4.54080142307
-39.4478530388	-4.54077863304
-39.4475134687	-4.54075341188
-39.4471699744	-4.54072574232
-39.4468223325	-4.54069560638
-39.446470285	-4.5406629817
-39.4461140462	-4.54062789247
-39.4457528126	-4.54059026376
-39.4450138867	-4.54050723222
-39.4442501845	-4.5404135158
-39.4434566965	-4.54030850108
-39.4427773143	-4.54021307769
-39.4420678153	-4.54010864962
-39.4413210606	-4.53999417159
-39.4405231429	-4.53986751421
-39.439018141	-4.53961961719
-39.4362945044	-4.53915858367
-39.4352376639	-4.53898178971
-39.4341646219	-4.5388068679
-39.4331995069	-4.53865535309
-39.4326565547	-4.53857318661
-39.4321337639	-4.53849651307
-39.431627797	-4.5384248434
-39.4311364222	-4.53835786215
-39.4306571779	-4.53829523878
-39.4301892663	-4.53823687435
-39.4297314717	-4.53818261734
-39.429282859	-4.53813235713
-39.4287580915	-4.53807745306
-39.4282441008	-4.5380279966
-39.427739895	-4.53798389246
-39.4272446843	-4.53794507176
-39.4267576187	-4.53791146988
-39.4262782508	-4.53788305805
-39.4258060432	-4.53785980448
-39.4253405447	-4.53784168707
-39.4248807364	-4.53782867585
-39.4244268791	-4.53782078807
-39.4239786396	-4.53781801798
-39.4235357291	-4.53782036384
-39.4230978425	-4.53782782793
-39.4226647775	-4.53784041435
-39.4222363105	-4.53785812963
-39.421812243	-4.537880982
-39.4214996912	-4.53790122028
-39.4211859723	-4.53792433901
-39.4208710508	-4.53795034083
-39.4205548886	-4.53797922887
-39.4202374496	-4.5380110064
-39.4199186898	-4.53804567778
-39.4195985668	-4.53808324763
-39.4192770354	-4.53812372125
-39.4189540794	-4.53816710028
-39.418629619	-4.53821339507
-39.4183036028	-4.53826261294
-39.4179759759	-4.53831476217
-39.417646686	-4.53836985102
-39.4173156679	-4.53842789038
-39.4169828584	-4.53848889129
-39.4166481895	-4.53855286622
-39.4163120744	-4.53861973054
-39.4159739591	-4.5386895889
-39.4156337644	-4.53876245761
-39.4152914046	-4.53883835505
-39.4149467992	-4.53891729896
-39.4145998418	-4.53899931361
-39.4142504305	-4.53908442308
-39.4138984533	-4.53917265465
-39.4135439149	-4.53926400583
-39.4131865658	-4.53935853968
-39.4128262698	-4.53945629218
-39.4124628756	-4.53955730439
-39.4120962445	-4.53966161463
-39.4117261765	-4.5397692796
-39.4113524818	-4.5398803545
-39.4109749451	-4.53999490332
-39.4103512569	-4.54018907842
-39.4097155968	-4.54039301803
-39.4090666358	-4.54060714804
-39.4084026425	-4.54083203948
-39.4077224963	-4.54106806061
-39.4070226644	-4.54131642654
-39.4062999525	-4.54157826952
-39.4055495502	-4.5418553314
-39.4049093345	-4.5420954355
-39.4042410158	-4.5423493034
-39.4027865679	-4.54291110137
-39.4013707055	-4.54346674084
-39.3988019701	-4.54448320515
-39.3978012127	-4.5448777801
-39.3967839015	-4.54527576351
-39.3958674926	-4.54563032227
-39.3948553984	-4.54601616843
-39.3939061757	-4.54637130069
-39.3930026522	-4.54670213946
-39.3921359205	-4.54701193773
-39.3916361259	-4.54718685404
-39.3911457927	-4.54735560431
-39.3906639967	-4.54751850649
-39.3901900007	-4.54767580975
-39.3897230092	-4.54782777672
-39.3892626031	-4.54797454248
-39.388808278	-4.54811626778
-39.3883596099	-4.54825308481
-39.3879156373	-4.54838528058
-39.3874766054	-4.54851277576
-39.3870421998	-4.54863566168
-39.3866121472	-4.54875401557
-39.3861861585	-4.54886791664
-39.3857640416	-4.54897741575
-39.3853455841	-4.54908256806
-39.384930597	-4.549183421
-39.3842256908	-4.54934946389
-39.3835134233	-4.5495126215
-39.3827934983	-4.54967296168
-39.3820655834	-4.54983055849
-39.381329376	-4.5499854779
-39.380584429	-4.55013781449
-39.379830318	-4.55028765507
-39.379066557	-4.55043509624
-39.378293461	-4.5505800841
-39.3775096156	-4.55072289069
-39.3767143734	-4.55086363404
-39.3759069712	-4.55100244925
-39.3750867614	-4.5511394491
-39.3742525743	-4.55127483029
-39.3734033196	-4.55140876992
-39.3725376537	-4.55154148
-39.3709143934	-4.55178071137
-39.3692193201	-4.55201845754
-39.3674365328	-4.55225696059
-39.3655359946	-4.55250024485
-39.3637453961	-4.55272105629
-39.3617583615	-4.55295883661
-39.3597612555	-4.55319257444
-39.3544484989	-4.55380782001
-39.3514380816	-4.5541658447
-39.3498183881	-4.55436523185
-39.3483056512	-4.55455727727
-39.3468706526	-4.55474569423
-39.3454985538	-4.5549324393
-39.343859929	-4.55516510106
-39.3422866248	-4.55539965289
-39.3415208194	-4.55551817963
-39.3407676771	-4.5556377315
-39.3400262888	-4.55575845288
-39.3392958975	-4.55588046707
-39.3385747569	-4.55600407275
-39.3378633516	-4.55612919391
-39.337161129	-4.55625592773
-39.3364676132	-4.55638436018
-39.3357823003	-4.556514585
-39.3351048614	-4.55664666516
-39.3344349309	-4.55678067196
-39.333772186	-4.55691667
-39.3324778077	-4.55719102449
-39.3311621286	-4.55748049564
-39.3298229478	-4.55778556717
-39.3284574806	-4.55810687306
-39.3270637305	-4.55844487014
-39.3256364792	-4.55880081141
-39.3241709761	-4.55917588017
-39.3226605257	-4.55957178893
-39.3211300257	-4.55998173009
-39.3195371602	-4.56041676848
-39.317867536	-4.56088082746
-39.3160944325	-4.56138132981
-39.3143814912	-4.56187100505
-39.3124854356	-4.56241844202
-39.3105582119	-4.56297888417
-39.305345453	-4.56449989002
-39.302353125	-4.56536519377
-39.3007317607	-4.56582837411
-39.299215996	-4.56625648194
-39.2977761769	-4.56665788919
-39.2963972749	-4.56703677869
-39.2947362296	-4.56748502011
-39.2931377319	-4.56790690709
-39.2915904466	-4.56830542944
-39.2900869436	-4.56868249785
-39.2886189859	-4.56904015604
-39.2871840632	-4.56937899255
-39.2857782023	-4.569699945
-39.2850852067	-4.56985393518
-39.28439837	-4.570003705
-39.2835426239	-4.57018601721
-39.2826775264	-4.57036536885
-39.2818026603	-4.57054184647
-39.2809175528	-4.57071554545
-39.2800217789	-4.57088654987
-39.279114687	-4.57105498475
-39.2781956616	-4.57122096445
-39.2772639883	-4.57138461803
-39.276320294	-4.57154584543
-39.2753623201	-4.57170504246
-39.2743890874	-4.57186237192
-39.27339942	-4.57201802399
-39.2723923536	-4.57217215251
-39.2713659885	-4.57232505034
-39.2703185639	-4.57247698001
-39.2692478392	-4.57262826664
-39.2674746027	-4.57287058854
-39.2656199025	-4.57311421681
-39.2636645487	-4.57336168393
-39.2615707487	-4.57361777854
-39.2597298774	-4.57383684622
-39.2576796224	-4.57407579813
-39.2508140379	-4.57486029933
-39.2482341591	-4.57515859284
-39.2456681794	-4.57546270063
-39.2433558438	-4.57574603856
-39.2409035326	-4.57605918146
-39.2397370058	-4.57621360413
-39.2386031536	-4.57636752486
-39.2374967484	-4.57652165989
-39.2364160165	-4.57667626323
-39.2353583243	-4.57683171181
-39.2343216337	-4.57698830545
-39.2332070709	-4.57716162329
-39.2321136369	-4.57733694769
-39.2310396107	-4.57751455478
-39.2299835946	-4.57769467585
-39.2289440901	-4.57787756839
-39.2279202662	-4.57806338059
-39.2269111446	-4.5782522901
-39.225915895	-4.57844445242
-39.2249327049	-4.57864022706
-39.2239619767	-4.57883954359
-39.223003087	-4.57904253005
-39.2220554916	-4.57924930173
-39.2211186167	-4.57945998447
-39.2201920742	-4.57967466622
-39.2192754376	-4.57989344582
-39.218368327	-4.580116414
-39.2173955277	-4.58036079555
-39.2164126064	-4.58061119815
-39.2144140962	-4.58113065487
-39.2123677341	-4.58167609861
-39.2102666353	-4.5822493634
-39.2081071935	-4.58285139168
-39.2058735182	-4.58348657405
-39.203551426	-4.58415893762
-39.201117235	-4.584875336
-39.199688911	-4.58530291711
-39.1982496159	-4.58574188909
-39.1967987265	-4.58619244203
-39.1953355428	-4.5866547932
-39.1938594317	-4.58712914177
-39.1923694487	-4.58761579035
-39.1908647017	-4.58811503023
-39.1893441674	-4.58862720089
-39.1878085747	-4.58915204321
-39.1862548719	-4.58969058686
-39.1846816931	-4.59024330513
-39.1830874229	-4.59081076549
-39.1814707058	-4.59139344759
-39.1798290346	-4.59199225222
-39.1781600825	-4.59260802786
-39.1764609607	-4.5932418402
-39.1748992175	-4.59383022789
-39.1733072716	-4.59443541499
-39.1716817557	-4.59505868114
-39.1700182661	-4.59570171461
-39.168313994	-4.59636559065
-39.1665598617	-4.59705383528
-39.162864979	-4.5985179902
-39.1596509758	-4.59980486022
-39.1560793812	-4.60124584182
-39.1526097448	-4.60265317296
-39.1439233547	-4.60618519604
-39.139251249	-4.608075081
-39.1308227152	-4.61147545835
-39.1277131762	-4.61273712579
-39.1248835112	-4.61389138929
-39.1221207787	-4.61502557831
-39.1195097505	-4.6161054116
-39.1170156117	-4.6171452909
-39.1146187068	-4.61815341765
-39.1122043938	-4.61917861482
-39.1098665772	-4.62018164395
-39.107595231	-4.62116680778
-39.1053831988	-4.62213721179
-39.1032226623	-4.62309629915
-39.1011105714	-4.62404543769
-39.0990427288	-4.62498651407
-39.097015816	-4.625921039
-39.0961640599	-4.6263189216
-39.0952409692	-4.6267550319
-39.0942471052	-4.62722910482
-39.0931831644	-4.62774080817
-39.0908480648	-4.6288756569
-39.0882444397	-4.6301553175
-39.0853765338	-4.63157775158
-39.0822679157	-4.63313131223
-39.078941217	-4.63480469451
-39.0754335967	-4.63657921019
-39.070771809	-4.63895157398
-39.0660674509	-4.64136059687
-39.0615585629	-4.64368446344
-39.0576666388	-4.64570599986
-39.0560624994	-4.64654631988
-39.0548034185	-4.64721193781
-39.0543185829	-4.64747115048
-39.0539360629	-4.64767817928
-39.0536591257	-4.64783125574
-39.0534899371	-4.64792918237
-39.0534464289	-4.64795704272
-39.053429804	-4.64797111302
-39.0534298525	-4.64797247268
-39.0534315831	-4.6479729688
-39.0534400895	-4.64797137034
-39.0534772692	-4.64795781443
-39.0536320305	-4.64788937342
-39.0538932511	-4.64776616079
-39.0542592656	-4.64758896801
-39.054728676	-4.6473584763
-39.055970113	-4.646741323
-39.057159844	-4.646146457
> -L"dykes_equamp"
-39.572908017	-4.282088923
-39.5732491605	-4.28192431578
-39.5735611634	-4.28177030253
-39.5738440256	-4.28162688325
-39.574097747	-4.281494058
-39.5741976636	-4.28143964299
-39.5742868518	-4.28138868055
-39.5743652982	-4.28134117836
-39.5744329903	-4.28129714404
-39.5744899176	-4.28125658436
-39.574536069	-4.28121950706
-39.5745714361	-4.28118591886
-39.5745960121	-4.2811558263
-39.5746042529	-4.28114209076
-39.5746097933	-4.28112923164
-39.5746126332	-4.28111724963
-39.5746127723	-4.2811061454
-39.5746102106	-4.28109591954
-39.5746049483	-4.28108657269
-39.5745969856	-4.28107810539
-39.5745863231	-4.28107051817
-39.5745729611	-4.28106381134
-39.5745569006	-4.28105798555
-39.5745166889	-4.28104897854
-39.5744656987	-4.28104349961
-39.5744039453	-4.28104155038
-39.5743312732	-4.28104313894
-39.5742478324	-4.28104827309
-39.5741536517	-4.28105695108
-39.574048766	-4.2810691697
-39.573933211	-4.28108492491
-39.573807039	-4.28110420973
-39.5735230733	-4.28115333225
-39.5731972551	-4.28121647508
-39.5728304279	-4.28129347868
-39.5724234819	-4.28138415651
-39.571977607	-4.2814882437
-39.5714514549	-4.28161595931
-39.5708835289	-4.28175849243
-39.5702766543	-4.28191513458
-39.5696345501	-4.28208492623
-39.5689603475	-4.28226704987
-39.5682606312	-4.28245973659
-39.5675416243	-4.28266127335
-39.5668109407	-4.28286952657
-39.5660657661	-4.28308537617
-39.565327018	-4.28330284098
-39.5646049944	-4.28351888981
-39.5639104642	-4.28373030088
-39.5632540202	-4.28393384862
-39.5626453702	-4.28412652211
-39.5620934167	-4.28430550245
-39.561605577	-4.284468384
-39.5612831558	-4.28458067958
-39.5609594615	-4.28469891716
-39.560634336	-4.28482315444
-39.5603076014	-4.28495345935
-39.5599790986	-4.28508989461
-39.5596485849	-4.28523256022
-39.5593158329	-4.28538155435
-39.5589805801	-4.28553699447
-39.5586430552	-4.28569876245
-39.5583024289	-4.28586724403
-39.5579583469	-4.28604261421
-39.557610386	-4.28622508873
-39.5572582008	-4.28641484591
-39.5569011113	-4.28661224961
-39.5565384914	-4.28681764563
-39.5561695468	-4.28703148373
-39.5558709168	-4.28720797881
-39.5555671309	-4.28739049128
-39.5552575399	-4.28757941097
-39.5549412961	-4.28777525514
-39.55461786	-4.28797835185
-39.5542854855	-4.28818979203
-39.5539425992	-4.28841057573
-39.5535868125	-4.2886422405
-39.5529797301	-4.28904273805
-39.5523054085	-4.28949367312
-39.5516591257	-4.28992993707
-39.5500894791	-4.29099410131
-39.5492741911	-4.29154231724
-39.5484737914	-4.29207262774
-39.5481035902	-4.29231427026
-39.5477477218	-4.29254394772
-39.5473686907	-4.29278542721
-39.5470012889	-4.2930160799
-39.5466435543	-4.29323713723
-39.5462941282	-4.29344943804
-39.5459515097	-4.29365388856
-39.545615164	-4.29385080207
-39.545284315	-4.29404063276
-39.5449583553	-4.29422372885
-39.5446416854	-4.29439771067
-39.5443287997	-4.29456569578
-39.5440193096	-4.29472789272
-39.5437128907	-4.2948844714
-39.5434091947	-4.2950356088
-39.5431080151	-4.29518140669
-39.542809113	-4.29532198053
-39.5425122821	-4.29545742744
-39.5422170851	-4.29558794168
-39.5419235975	-4.29571348464
-39.5416316579	-4.29583412531
-39.5413411232	-4.29594992281
-39.5410518418	-4.29606093718
-39.5407637077	-4.29616720874
-39.5404766047	-4.29626878032
-39.540190428	-4.296365689
-39.5397638161	-4.2965042872
-39.5393270074	-4.29664101635
-39.5388792043	-4.29677612641
-39.5384193748	-4.2969099289
-39.5379468164	-4.2970426359
-39.5374594871	-4.29717482811
-39.5369555235	-4.29730701188
-39.5364321977	-4.29743990333
-39.5359322022	-4.29756316995
-39.535408955	-4.29768877006
-39.5348572578	-4.29781795526
-39.5342669723	-4.29795310137
-39.5331158194	-4.29820996978
-39.530672584	-4.29874515
-39.5298524856	-4.29892307691
-39.5290237231	-4.29909649691
-39.5281859672	-4.29926547897
-39.527338848	-4.2994300977
-39.5264820288	-4.29959041917
-39.5256150129	-4.29974653694
-39.5247373287	-4.29989853596
-39.5238484368	-4.3000465097
-39.5229486764	-4.30019041069
-39.5220364887	-4.30033049707
-39.5211111565	-4.30046687907
-39.5201718364	-4.30059968109
-39.5192178095	-4.30072900655
-39.5182477898	-4.30085503155
-39.5172605775	-4.30097791216
-39.5162546993	-4.30109783185
-39.515296473	-4.30120738363
-39.5143188449	-4.30131471238
-39.5133199446	-4.30142002371
-39.5122973524	-4.30152357292
-39.5112494456	-4.30162553144
-39.510171405	-4.30172637496
-39.5090588557	-4.30182651359
-39.5079053471	-4.30192652849
-39.5056994617	-4.30210852339
-39.5032397858	-4.30230018353
-39.5009373985	-4.3024723195
-39.494980669	-4.302909207
-39.4940525471	-4.3029752309
-39.4931047973	-4.30303631976
-39.4921353809	-4.30309260544
-39.4911416221	-4.30314424364
-39.49012183	-4.30319133484
-39.4890704406	-4.30323414801
-39.4879824229	-4.30327288964
-39.4868500905	-4.30330783445
-39.4849229121	-4.30335657925
-39.4827741177	-4.30339847126
-39.4807200518	-4.30343025604
-39.4758042618	-4.3034971821
-39.4733130001	-4.30353938588
-39.4720848385	-4.30356523701
-39.4709301892	-4.30359360293
-39.4698303865	-4.30362494445
-39.4687754166	-4.30365955131
-39.4677200924	-4.30369917391
-39.4666985451	-4.30374281266
-39.4657059553	-4.30379067406
-39.4647389268	-4.30384292277
-39.4637937369	-4.30389976756
-39.4628689852	-4.30396130055
-39.4619627053	-4.30402765284
-39.46107335	-4.304098938
-39.4599003327	-4.3041999462
-39.4587232447	-4.30430689993
-39.4575420148	-4.30441980566
-39.4563565688	-4.30453867049
-39.4551668346	-4.30466350162
-39.4539727283	-4.30479430781
-39.4527741682	-4.30493109801
-39.4515710686	-4.30507388202
-39.4503633858	-4.30522266469
-39.4491509833	-4.30537746256
-39.4479337663	-4.30553828773
-39.4467116347	-4.30570515341
-39.4454844922	-4.30587807272
-39.4442522244	-4.30605706173
-39.44301472	-4.3062421366
-39.4417718614	-4.30643331492
-39.4405241146	-4.3066305213
-39.4392707699	-4.30683386421
-39.4380116954	-4.30704336501
-39.4367467512	-4.307259047
-39.4354758034	-4.30748093297
-39.4341986883	-4.30770905139
-39.4329152478	-4.30794343053
-39.4316253127	-4.30818410125
-39.4303288289	-4.30843107297
-39.4290254904	-4.30868440325
-39.4277151041	-4.30894412963
-39.4263974626	-4.30921029323
-39.4250723687	-4.30948293373
-39.4237395733	-4.30976210232
-39.4223988361	-4.31004784932
-39.4210498971	-4.3103402301
-39.4197123292	-4.31063489668
-39.4183662538	-4.31093612377
-39.417011379	-4.31124397673
-39.4156473865	-4.31155852788
-39.4142739783	-4.31187984574
-39.4128907572	-4.31220802308
-39.4114973429	-4.31254315008
-39.4100933165	-4.31288532751
-39.40867871	-4.31323454531
-39.407252573	-4.31359103592
-39.4058143937	-4.31395492721
-39.4043636006	-4.3143263638
-39.4028996723	-4.31470547879
-39.4014218486	-4.31509246865
-39.3984215343	-4.31589085577
-39.3953815773	-4.31671628432
-39.3922691745	-4.31757746013
-39.3890746263	-4.31847706469
-39.3857842562	-4.31941894782
-39.3823928209	-4.320404535
-39.3788649887	-4.32144402272
-39.3751696598	-4.32254656167
-39.371248697	-4.323729491
-39.3679521531	-4.32471998129
-39.3620450716	-4.32647422344
-39.3597835798	-4.32714908846
-39.3575125206	-4.32783381482
-39.3554687655	-4.32845883578
-39.3542441163	-4.3288384581
-39.3530680425	-4.32920724864
-39.35193238	-4.3295677683
-39.3508317814	-4.32992171594
-39.3497603413	-4.33027100042
-39.3487162629	-4.33061621766
-39.3476967076	-4.33095830647
-39.3466995154	-4.33129799199
-39.3456111461	-4.33167488993
-39.3445461183	-4.33205033851
-39.3435025683	-4.332424995
-39.3424790043	-4.33279939524
-39.3414738257	-4.33317412745
-39.3404861779	-4.33354951313
-39.3395150417	-4.33392593978
-39.3385595606	-4.3343037395
-39.3376178266	-4.33468368036
-39.3366903135	-4.33506558514
-39.3357763901	-4.33544971379
-39.3348755096	-4.33583629623
-39.333987096	-4.33622558051
-39.333110767	-4.33661773513
-39.332246101	-4.33701294877
-39.331392725	-4.337411392
-39.3308467032	-4.33767251273
-39.3302920274	-4.33794461389
-39.3297275033	-4.3382282808
-39.3291515719	-4.33852429653
-39.3285632456	-4.33883315488
-39.3279593111	-4.33915652945
-39.3273368792	-4.33949596549
-39.3266915578	-4.33985385709
-39.3261557331	-4.34015516075
-39.3255970928	-4.34047282925
-39.3250098209	-4.34081016561
-39.324382475	-4.3411737404
-39.3232239032	-4.34185164248
-39.320443728	-4.34348877591
-39.3196971756	-4.34392498534
-39.3190222563	-4.3443161876
-39.3183148979	-4.3447220168
-39.3176481102	-4.34509980648
-39.3170110003	-4.34545572576
-39.3163977242	-4.34579303411
-39.3157721681	-4.34613114207
-39.3151642907	-4.34645338104
-39.3145711338	-4.34676131827
-39.3139906149	-4.34705603382
-39.3134204348	-4.34733868562
-39.3128597355	-4.34760968938
-39.312307301	-4.34786963249
-39.311762172	-4.348118966
-39.3110695069	-4.34842767892
-39.3103607441	-4.34873672811
-39.3096345631	-4.34904668973
-39.3088892565	-4.34935829287
-39.3081236637	-4.34967203302
-39.3073344041	-4.34998930538
-39.3065183952	-4.35031135036
-39.3056711181	-4.35063995216
-39.3048653163	-4.35094760445
-39.3040220258	-4.35126511256
-39.3031327271	-4.35159568933
-39.3021807462	-4.35194553536
-39.3003514877	-4.35260921993
-39.296295675	-4.354067619
-39.2957061603	-4.35427906268
